DATETIME,REGION,FUEL_TYPE,NET_P,TEMP_now,WIND_now,W_CODE_now,TEMP_future_12h,WIND_future_12h,W_CODE_future_12h
2025-07-10 06:40:00,Central,水力(Hydro),458.3,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 06:50:00,Central,水力(Hydro),463.0,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 07:00:00,Central,水力(Hydro),465.7,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 07:10:00,Central,水力(Hydro),468.7,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 07:20:00,Central,水力(Hydro),463.5,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 07:30:00,Central,水力(Hydro),464.0,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 07:40:00,Central,水力(Hydro),458.5,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 07:50:00,Central,水力(Hydro),458.6,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 08:00:00,Central,水力(Hydro),475.6,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 08:10:00,Central,水力(Hydro),513.3,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 08:20:00,Central,水力(Hydro),518.8,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 08:30:00,Central,水力(Hydro),533.1,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 08:40:00,Central,水力(Hydro),596.3,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 08:50:00,Central,水力(Hydro),554.6,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 09:00:00,Central,水力(Hydro),549.6,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 09:10:00,Central,水力(Hydro),615.8000000000001,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 09:20:00,Central,水力(Hydro),620.7,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 09:30:00,Central,水力(Hydro),620.7,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 09:40:00,Central,水力(Hydro),646.5,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 09:50:00,Central,水力(Hydro),617.3,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 10:00:00,Central,水力(Hydro),625.7,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 10:10:00,Central,水力(Hydro),625.7,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 10:20:00,Central,水力(Hydro),639.4,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 10:30:00,Central,水力(Hydro),652.4,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 10:40:00,Central,水力(Hydro),644.5,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 10:50:00,Central,水力(Hydro),636.1,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 11:00:00,Central,水力(Hydro),579.1,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 11:10:00,Central,水力(Hydro),580.3000000000001,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 11:20:00,Central,水力(Hydro),587.3,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 11:30:00,Central,水力(Hydro),539.6,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 11:40:00,Central,水力(Hydro),531.7,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 11:50:00,Central,水力(Hydro),520.5,26.67,2.0,17.0,25.67,2.67,18.0
2025-07-10 12:00:00,Central,水力(Hydro),515.3,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 12:10:00,Central,水力(Hydro),515.3,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 12:20:00,Central,水力(Hydro),496.7,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 12:30:00,Central,水力(Hydro),498.0,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 12:40:00,Central,水力(Hydro),505.9,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 12:50:00,Central,水力(Hydro),500.7,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 13:00:00,Central,水力(Hydro),505.8,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 13:10:00,Central,水力(Hydro),510.0,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 13:20:00,Central,水力(Hydro),550.9,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 13:30:00,Central,水力(Hydro),564.6,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 13:40:00,Central,水力(Hydro),570.1,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 13:50:00,Central,水力(Hydro),563.9,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 14:00:00,Central,水力(Hydro),569.9,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 14:10:00,Central,水力(Hydro),567.7,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 14:20:00,Central,水力(Hydro),559.7,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 14:30:00,Central,水力(Hydro),558.9,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 14:40:00,Central,水力(Hydro),557.5,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 14:50:00,Central,水力(Hydro),692.6,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 15:00:00,Central,水力(Hydro),683.6,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 15:10:00,Central,水力(Hydro),709.0,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 15:20:00,Central,水力(Hydro),760.9,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 15:30:00,Central,水力(Hydro),767.0,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 15:40:00,Central,水力(Hydro),756.0,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 15:50:00,Central,水力(Hydro),770.5,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 16:00:00,Central,水力(Hydro),770.3,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 16:10:00,Central,水力(Hydro),771.3,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 16:20:00,Central,水力(Hydro),765.9,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 16:30:00,Central,水力(Hydro),771.3,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 16:40:00,Central,水力(Hydro),771.3,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 16:50:00,Central,水力(Hydro),769.7,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 17:00:00,Central,水力(Hydro),741.0,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 17:10:00,Central,水力(Hydro),742.7,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 17:20:00,Central,水力(Hydro),743.9,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 17:30:00,Central,水力(Hydro),752.9,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 17:40:00,Central,水力(Hydro),753.7,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 17:50:00,Central,水力(Hydro),718.5,26.67,2.0,18.0,24.67,1.67,18.0
2025-07-10 18:00:00,Central,水力(Hydro),719.4,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 18:10:00,Central,水力(Hydro),722.4,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 18:20:00,Central,水力(Hydro),686.2,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 18:30:00,Central,水力(Hydro),604.7,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 18:40:00,Central,水力(Hydro),613.8,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 18:50:00,Central,水力(Hydro),614.4,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 19:00:00,Central,水力(Hydro),619.8,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 19:10:00,Central,水力(Hydro),618.9,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 19:20:00,Central,水力(Hydro),602.7,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 19:30:00,Central,水力(Hydro),591.6,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 19:40:00,Central,水力(Hydro),597.5,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 19:50:00,Central,水力(Hydro),603.7,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 20:00:00,Central,水力(Hydro),598.5,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 20:10:00,Central,水力(Hydro),598.3000000000001,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 20:20:00,Central,水力(Hydro),568.8,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 20:30:00,Central,水力(Hydro),572.5,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 20:40:00,Central,水力(Hydro),568.0,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 20:50:00,Central,水力(Hydro),572.3,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 21:00:00,Central,水力(Hydro),564.9,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 21:10:00,Central,水力(Hydro),566.9,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 21:20:00,Central,水力(Hydro),569.9,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 21:30:00,Central,水力(Hydro),567.1,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 21:40:00,Central,水力(Hydro),565.4,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 21:50:00,Central,水力(Hydro),554.4,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 22:00:00,Central,水力(Hydro),552.1,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 22:10:00,Central,水力(Hydro),556.5,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 22:20:00,Central,水力(Hydro),555.2,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 22:30:00,Central,水力(Hydro),555.9,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 22:40:00,Central,水力(Hydro),552.3,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 22:50:00,Central,水力(Hydro),553.4,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 23:00:00,Central,水力(Hydro),554.1,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 23:10:00,Central,水力(Hydro),552.6,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 23:20:00,Central,水力(Hydro),557.2,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 23:30:00,Central,水力(Hydro),553.4,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 23:40:00,Central,水力(Hydro),555.9,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-10 23:50:00,Central,水力(Hydro),548.9,24.67,1.67,18.0,28.0,3.0,18.0
2025-07-11 00:00:00,Central,水力(Hydro),553.8,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 00:10:00,Central,水力(Hydro),559.4,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 00:20:00,Central,水力(Hydro),558.8,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 00:30:00,Central,水力(Hydro),557.6,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 00:40:00,Central,水力(Hydro),554.7,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 00:50:00,Central,水力(Hydro),558.1,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 01:00:00,Central,水力(Hydro),562.1,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 01:10:00,Central,水力(Hydro),561.9,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 01:20:00,Central,水力(Hydro),566.3,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 01:30:00,Central,水力(Hydro),562.6,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 01:40:00,Central,水力(Hydro),561.7,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 01:50:00,Central,水力(Hydro),557.1,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 02:00:00,Central,水力(Hydro),528.0,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 02:10:00,Central,水力(Hydro),526.9,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 02:20:00,Central,水力(Hydro),533.9,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 02:30:00,Central,水力(Hydro),546.3,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 02:40:00,Central,水力(Hydro),548.1,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 02:50:00,Central,水力(Hydro),547.1,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 03:00:00,Central,水力(Hydro),538.9,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 03:10:00,Central,水力(Hydro),541.7,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 03:20:00,Central,水力(Hydro),492.7,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 03:30:00,Central,水力(Hydro),474.6,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 03:40:00,Central,水力(Hydro),475.4,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 03:50:00,Central,水力(Hydro),471.2,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 04:00:00,Central,水力(Hydro),474.2,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 04:10:00,Central,水力(Hydro),475.5,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 04:20:00,Central,水力(Hydro),474.2,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 04:30:00,Central,水力(Hydro),477.3,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 04:40:00,Central,水力(Hydro),474.8,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 04:50:00,Central,水力(Hydro),476.7,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 05:00:00,Central,水力(Hydro),474.8,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 05:10:00,Central,水力(Hydro),469.1,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 05:20:00,Central,水力(Hydro),476.1,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 05:30:00,Central,水力(Hydro),469.2,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 05:40:00,Central,水力(Hydro),474.2,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 05:50:00,Central,水力(Hydro),475.9,24.33,1.33,18.0,28.0,3.0,18.0
2025-07-11 06:00:00,Central,水力(Hydro),459.7,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 06:10:00,Central,水力(Hydro),465.8,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 06:20:00,Central,水力(Hydro),461.4,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 06:30:00,Central,水力(Hydro),471.2,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 06:40:00,Central,水力(Hydro),469.6,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 06:50:00,Central,水力(Hydro),467.2,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 07:00:00,Central,水力(Hydro),514.5,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 07:10:00,Central,水力(Hydro),496.5,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 07:20:00,Central,水力(Hydro),521.7,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 07:30:00,Central,水力(Hydro),533.5,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 07:40:00,Central,水力(Hydro),503.9,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 07:50:00,Central,水力(Hydro),533.9,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 08:00:00,Central,水力(Hydro),582.6,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 08:10:00,Central,水力(Hydro),582.5,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 08:20:00,Central,水力(Hydro),552.2,28.0,3.0,18.0,26.33,3.0,15.0
2025-07-11 08:30:00,Central,水力(Hydro),565.8,28.0,3.0,18.0,26.33,3.0,15.0
